etID  | Proto-Indo-European | Proto-Balkan-Indo-European | Archaic Proto-Albanian | Classical Proto-Albanian | Middle Proto-Albanian I | Middle Proto-Albanian II | Late Proto-Albanian I | Late Proto-Albanian II | Late Proto-Albanian III | Proto-Tosk-SGheg {GOLD} | Proto-Tosk {GOLD} | Old North Tosk {GOLD} | Output {GOLD}
1485   | ... | ... | ... | #fˈornikem# | *#fˈʊrnɪkɛ# | *#fˈurnekɛ# | *#fˈurnɪcɪ# | *#fˈuɾnɪcɪ# | *#fˈuːrːicə# | *#fˈuːric# {GOLD: #fˈuric#} | *#fˈuːric# {GOLD: >*} | *#fˈuric# {GOLD: >*} | *#fˈuric# {GOLD: #fˈuric#}
1486   | ... | ... | ... | #wˌiːkˈiːnum# | *#wˌikˈinʊ# | *#wˌikˈinu# | *#βˌicˈinu# | *#βɪcˈĩnu# | *#fcˈĩːnə# | *#fcˈĩː# {GOLD: #fcˈĩɲ#} | *#fcˈĩː# {GOLD: >*} | *#fcˈi# {GOLD: >*} | *#fcˈi# {GOLD: #fcˈi#}
1487   | ... | ... | ... | ... | #fˌɑkiˈɔlɑ# | *#fˌɑkjˈolɑ# | *#fˌacˈøla# | *#fəcˈœla# | *#fcˈɔːlˠa# | *#fcˈɔːlˠə# {GOLD: >*} | *#fcˈɔːlˠə# {GOLD: >*} | *#fcˈɔlˠə# {GOLD: >*} | *#fcˈɔlˠə# {GOLD: #fcˈɔlˠə#}
1488   | ... | ... | ... | #fˌossˈɑːtum# | *#fˌʊssˈɑːtʊ# | *#fˌussˈɑtu# | *#fˌussˈatu# | *#fˌuʃˈatu# | *#fʃˈatə# | *#fʃˈat# {GOLD: >*} | *#fʃˈat# {GOLD: >*} | *#fʃˈat# {GOLD: >*} | *#fʃˈat# {GOLD: #fʃˈat#}
1489   | ... | ... | ... | #wˌeːssˈiːkɑm# | *#wˌeːssˈikɑ# | *#wˌessˈikɑ# | *#βɪssˈika# | *#βɪʃˈika# | *#fʃˈika# | *#fʃˈikə# {GOLD: >*} | *#fʃˈikə# {GOLD: >*} | *#fʃˈikə# {GOLD: >*} | *#fʃˈikə# {GOLD: #fʃˈikə#}
1490   | ... | ... | ... | #fˌissˈikulɑ# | *#fˌɪssˈikʊlɑ# | *#fˌessˈikulɑ# | *#fɪssˈikula# | *#fɪʃˈikula# | *#fʃˈikulˠə# | *#fʃˈikulˠ# {GOLD: >*} | *#fʃˈikulˠ# {GOLD: >*} | *#fʃˈikulˠ# {GOLD: >*} | *#fʃˈikulˠ# {GOLD: #fʃˈikulˠ#}
1491   | ... | ... | ... | #wˌentˌilˈɑːnioː# | *#wˌɛntˌɪlˈɒːnju# | *#wˌɛtˌilˈoɲu# | *#βɪtˌilˈoɲu# | *#βɪtɪlˈɔ̃ɲu# | *#ftəlˠˈɔ̃ɲə# | *#ftəlˠˈɔ̃ɲ# {GOLD: >*} | *#ftəlˠˈɔ̃ɲ# {GOLD: >*} | *#ftilˠˈɔɲ# {GOLD: >*} | *#ftilˠˈɔj# {GOLD: #ftilˠˈɔj#}
1492   | ... | ... | ... | #wˌiːtˈɑːnioː# | *#wˌitˈɒːnju# | *#wˌitˈoɲu# | *#βɪtˈoɲu# | *#βɪtˈɔ̃ɲu# | *#ftˈɔ̃ɲə# | *#ftˈɔ̃ɲ# {GOLD: >*} | *#ftˈɔ̃ɲ# {GOLD: >*} | *#ftˈɔɲ# {GOLD: >*} | *#ftˈɔj# {GOLD: #ftˈɔj#}
1493   | ... | ... | ... | #kˌotˈoːneum# | *#kˌʊtˈɒːnjʊ# | *#ktˈoɲu# | *#ktˈoɲu# | *#ktˈɔ̃ɲu# | *#ftˈɔ̃ɲə# | *#ftˈɔ̃ɲ# {GOLD: #ftˈɔ̃ɲ#} | *#ftˈɔ̃ɲ# {GOLD: >*} | *#ftˈɔɲ# {GOLD: >*} | *#ftˈɔj# {GOLD: #ftˈɔj#}
1494   | ... | ... | ... | #wˌitˈuleɑ# | *#wˌɪtˈʊʎɑ# | *#wˌetˈuʎɑ# | *#βɪtˈuʎa# | *#βɪtˈuʎa# | *#ftˈuːʎa# | *#ftˈuːʎə# {GOLD: >*} | *#ftˈuːʎə# {GOLD: #fətˈuʎə#} | *#ftˈujə# {GOLD: >*} | *#ftˈujə# {GOLD: #ftˈujə#}
1495   | ... | ... | ... | ... | ... | ... | ... | #flˌamˈuːri# | *#flˌamˈuːrə# | *#flˌamˈuːɾ# {GOLD: >*} | *#flˌamˈuːɾ# {GOLD: >*} | *#flamˈuɾ# {GOLD: >*} | *#flamˈuɾ# {GOLD: #flamˈuɾ#}
1496   | ... | ... | ... | #flˈɑkulɑ# | *#flˈɑkʊlɑ# | *#flˈɑkulɑ# | *#flˈakula# | *#flˈakula# | *#flˈakulˠə# | *#flˈakulˠ# {GOLD: >*} | *#flˈakulˠ# {GOLD: >*} | *#flˈakulˠ# {GOLD: >*} | *#flˈakulˠ# {GOLD: #flˈakə#}
1497   | ... | ... | ... | #flˈɑkulɑ# | *#flˈɑkʊlɑ# | *#flˈɑkulɑ# | *#flˈakula# | *#flˈakula# | *#flˈakulˠə# | *#flˈakulˠ# {GOLD: #flˈakəɾ̃a#} | *#flˈakulˠ# {GOLD: >*} | *#flˈakulˠ# {GOLD: >*} | *#flˈakulˠ# {GOLD: #flˈakəɾa#}
1498   | ... | ... | ... | ... | #flˈɑskɑ# | *#flˈɑskɑ# | *#flˈaska# | *#flˈaʃka# | *#flˈaːʃka# | *#flˈaːʃkə# {GOLD: >*} | *#flˈaːʃkə# {GOLD: >*} | *#flˈaʃkə# {GOLD: >*} | *#flˈaʃkə# {GOLD: #flˈaʃkə#}
1499   | ... | ... | ... | #flˈɑːminɑ# | *#flˈɑːmɪnjɑ# | *#flˈɑmeɲɑ# | *#flˈamɪɲa# | *#flˈãmɲa# | *#flˈamɲa# | *#flˈamːə# {GOLD: >*} | *#flˈamə# {GOLD: >*} | *#flˈamə# {GOLD: >*} | *#flˈamə# {GOLD: #flˈamə#}
1500   | ... | ... | ... | #fˌɑllˈeːnioː# | *#fˌɑllˈeːnju# | *#fˌɑlːˈeɲu# | *#fˌalːˈeɲu# | *#fəlːˈẽɲu# | *#fəlːˈɛ̃ɲə# | *#fəlːˈɛ̃ɲ# {GOLD: >*} | *#fəlːˈɛ̃ɲ# {GOLD: #fəlˈɛ̃ɲ#} | *#flˈɛɲ# {GOLD: >*} | *#flˈɛj# {GOLD: #flˈɛj#}
1501   | ... | ... | ... | #fˌiriɡilˈiːnum# | *#fˌɪrɪɡɪlˈinʊ# | *#fˌirɡelˈinu# | *#fˌirɡlˈinu# | *#fəɾɡlˈĩnu# | *#fəɾɡlˈĩːnə# | *#fəlˈĩː# {GOLD: #fɾ̩lˈĩː#} | *#fəlˈĩː# {GOLD: >*} | *#flˈi# {GOLD: >*} | *#flˈi# {GOLD: #flˈi#}
1502   | ... | ... | ... | #flˌorˈiːnum# | *#flˌɒrˈinʊ# | *#flˌorˈinu# | *#flˌorˈinu# | *#flˌɔɾˈĩnu# | *#flˌɔɾˈĩːnə# | *#flˌɔɾˈĩː# {GOLD: #flɔɾˈĩː#} | *#flˌɔɾˈĩː# {GOLD: >*} | *#flɔɾˈi# {GOLD: >*} | *#flɔɾˈi# {GOLD: #flɔɾˈi#}
1503   | ... | ... | ... | #flˈokkum# | *#flˈɒkkʊ# | *#flˈokku# | *#flˈokku# | *#flˈɔku# | *#flˈɔkə# | *#flˈɔk# {GOLD: >*} | *#flˈɔk# {GOLD: >*} | *#flˈɔk# {GOLD: >*} | *#flˈɔk# {GOLD: #flˈɔk#}
1504   | ... | ... | ... | #flˌuktulˈɑːnioː# | *#flˌʊktʊlˈɒːnju# | *#flˌuktulˈoɲu# | *#flˌuktulˈoɲu# | *#flˌuktulˈɔ̃ɲu# | *#flˌutulˠˈɔ̃ɲə# | *#flˌutulˠˈɔ̃ɲ# {GOLD: >*} | *#flˌutulˠˈɔ̃ɲ# {GOLD: >*} | *#flutulˠˈɔɲ# {GOLD: >*} | *#flutulˠˈɔj# {GOLD: #flutuɾˈɔj#}
1505   | ... | ... | ... | #frˌɑseˈolum# | *#frˌɑsjˈɒlʊ# | *#frˌɑsjˈolu# | *#frˌasˈolu# | *#fɾˌaʃˈɔlu# | *#fɾˌaʃˈuo̯lˠə# | *#fɾˌaʃˈuo̯lˠ# {GOLD: #fɾaʃˈuo̯lˠ#} | *#fɾˌaʃˈua̯lˠ# {GOLD: >*} | *#fɾaʃˈua̯lˠ# {GOLD: >*} | *#fɾaʃˈua̯lˠ# {GOLD: #fɾaʃˈua̯lˠ#}
1506   | ... | ... | ... | ... | ... | ... | ... | #frˌant͡sˈɔla# | *#frˌand͡zˈɔːlˠa# | *#fɾˌand͡zˈɔːlˠə# {GOLD: >*} | *#fɾˌand͡zˈɔːlˠə# {GOLD: >*} | *#fɾand͡zˈɔlˠə# {GOLD: >*} | *#fɾand͡zˈɔlˠə# {GOLD: #fɾand͡zˈɔlˠə#}
1507   | ... | ... | ... | #frˈɑksinum# | *#frˈɑksɪnʊ# | *#frˈɑksenu# | *#frˈaksɑ̃ɾ̃u# | *#fɾˈakʃɐɾ̃u# | *#fɾˈaːʃɐɾ̃ə# | *#fɾˈaːʃəɾ̃# {GOLD: >*} | *#fɾˈaːʃəɾ̃# {GOLD: >*} | *#fɾˈaʃəɾ# {GOLD: >*} | *#fɾˈaʃəɾ# {GOLD: #fɾˈaʃəɾ#}
1508   | ... | ... | ... | ... | ... | ... | #frˌɑnkˈiɑ# | *#fɾˌɑ̃ncˈiɑ# | *#fɾˌɑ̃ncˈiɑ# | *#fɾˌãɲɟˈiː# {GOLD: >*} | *#fɾˌə̃ɲɟˈiː# {GOLD: >*} | *#fɾəɲɟˈi# {GOLD: >*} | *#fɾəɲɟˈi# {GOLD: #fɾəɲɟˈi#}
1509   | ... | ... | ... | ... | ... | ... | #frˈɑnku# | *#fɾˈɑ̃nku# | *#fɾˈɑ̃nɡə# | *#fɾˈãŋɡ# {GOLD: >*} | *#fɾˈə̃ŋɡ# {GOLD: >*} | *#fɾˈəŋɡ# {GOLD: >*} | *#fɾˈəŋɡ# {GOLD: #fɾˈəŋɡ#}
1510   | ... | ... | ... | #frˈeːnum# | *#frˈeːnʊ# | *#frˈenu# | *#frˈenu# | *#fɾˈẽɾ̃u# | *#fɾˈɛ̃ːɾ̃ə# | *#fɾˈɛ̃ː# {GOLD: #fɾˈɛ̃ː#} | *#fɾˈɛ̃ː# {GOLD: >*} | *#fɾˈɛ# {GOLD: >*} | *#fɾˈɛ# {GOLD: #fɾˈɛ#}
1511   | ... | ... | ... | #frˈeːnɑ# | *#frˈeːnɑ# | *#frˈenɑ# | *#frˈena# | *#fɾˈẽɾ̃a# | *#fɾˈɛ̃ɾ̃a# | *#fɾˈɛ̃ɾ̃ə# {GOLD: #fɾˈɛ̃ɾə#} | *#fɾˈɛ̃ɾ̃ə# {GOLD: >*} | *#fɾˈɛɾə# {GOLD: >*} | *#fɾˈɛɾə# {GOLD: #fɾˈɛɾə#}
1512   | ... | ... | ... | #frˈuːktum# | *#frˈuːktʊ# | *#frˈyçtu# | *#frˈytu# | *#fɾˈytu# | *#fɾˈytə# | *#fɾˈyt# {GOLD: >*} | *#fɾˈyt# {GOLD: >*} | *#fɾˈyt# {GOLD: >*} | *#fɾˈyt# {GOLD: #fɾˈyt#}
1513   | ... | ... | ... | #fˌerrˈuskɑm# | *#fˌɛrrˈʊskɑ# | *#fˌɛrrˈuskɑ# | *#fˌɛrrˈuska# | *#fɪɾɾˈuʃka# | *#fərːˈuːʃka# | *#fɾˈuːʃkə# {GOLD: >*} | *#fɾˈuːʃkə# {GOLD: >*} | *#fɾˈuʃkə# {GOLD: >*} | *#fɾˈuʃkə# {GOLD: #fɾˈuʃkə#}
1514   | ... | ... | ... | ... | ... | ... | #wˌɒlkˈɒwʊ# | *#wˌɒlkˈɔə̯# | *#wˌɒlkˈuo̯# | *#wˌɔlˠkˈuo̯# {GOLD: >*} | *#vˌalˠkˈua̯# {GOLD: >*} | *#valˠkˈua̯# {GOLD: >*} | *#valˠkˈua̯# {GOLD: #valˠkˈua̯#}
1515   | ... | ... | ... | #ˈoleum# | *#ˈɒʎʊ# | *#ˈoʎu# | *#ˈoʎu# | *#ˈɔːʎu# | *#ˈuo̯ʎə# | *#wˈɔʎ# {GOLD: #wˈɔʎ#} | *#vˈaʎ# {GOLD: >*} | *#vˈaj# {GOLD: >*} | *#vˈaj# {GOLD: #vˈaj#}
1516   | ... | ... | ... | #wˈɑkum# | *#wˈɑkʊ# | *#wˈɑku# | *#βˈaku# | *#βˈaku# | *#vˈakə# | *#vˈak# {GOLD: >*} | *#vˈak# {GOLD: >*} | *#vˈak# {GOLD: >*} | *#vˈak# {GOLD: #vˈak#}
1517   | ... | ... | ... | #wˈolɑ# | *#wˈɒlɑ# | *#wˈolɑ# | *#βˈola# | *#βˈɔla# | *#vˈɔːlˠa# | *#vˈɔːlˠə# {GOLD: #wˈɔlˠə#} | *#vˈɔːlˠə# {GOLD: >*} | *#vˈɔlˠə# {GOLD: >*} | *#vˈɔlˠə# {GOLD: #vˈalˠə#}
1518   | ... | ... | ... | #ˈoleɑstrum# | *#ˈɒʎɑstrʊ# | *#ˈostru# | *#ˈostru# | *#ˈɔːʃtɾu# | *#ˈuo̯ʃtɾə# | *#wˈɔʃtɾ̩# {GOLD: #wˈɔʃtɾ̩#} | *#vˈaʃtɾ̩# {GOLD: >*} | *#vˈaʃtɾ̩# {GOLD: >*} | *#vˈaʃtəɾ# {GOLD: #vˈaʃtəɾ#}
1519   | ... | ... | ... | #wˈɑllem# | *#wˈɑllɛ# | *#wˈɑlːɛ# | *#βˈalːɪ# | *#βˈalːɪ# | *#vˈaːlːə# | *#vˈaːlː# {GOLD: >*} | *#vˈaːlː# {GOLD: >*} | *#vˈal# {GOLD: >*} | *#vˈal# {GOLD: #vˈal#}
1520   | ... | ... | #ɦˈorɡon# | *#ˈorɡon# | *#ˈɒrɡʊ# | *#ˈorɡu# | *#ˈorɡu# | *#ˈɔːɾɡu# | *#ˈuo̯ɾɡə# | *#wˈɔɾɡ# {GOLD: >*} | *#vˈaɾɡ# {GOLD: >*} | *#vˈaɾɡ# {GOLD: >*} | *#vˈaɾɡ# {GOLD: #vˈaɾɡ#}
1521   | ... | ... | ... | #wˌirɡˈɑːnum# | *#wˌɪrɡˈɑːnʊ# | *#wˌirɡˈɑnu# | *#βˌirɡˈanu# | *#βəɾɡˈãɾ̃u# | *#vəɾɡˈãɾ̃ə# | *#vɾ̩ɡˈãɾ̃# {GOLD: #vˌɾ̩ɡˈɑ̃ɾ̃#} | *#vɾ̩ɡˈə̃ɾ̃# {GOLD: >*} | *#vˈɾ̩ɡəɾ# {GOLD: #vˈəɾɡəɾə#} | *#vˈəɾɡəɾ# {GOLD: #vˈaɾɡəɾ#}
1522   | ... | ... | ... | #ˈorfɑnum# | *#ˈɒrfɑnʊ# | *#ˈorfɑnu# | *#ˈorfɑ̃ɾ̃u# | *#ˈɔːɾfɐɾ̃u# | *#ˈuo̯ɾfɐɾ̃ə# | *#wˈɔɾfəɾ̃# {GOLD: #wˈɔɾfəɾ̃ə#} | *#vˈaɾfəɾ̃# {GOLD: >*} | *#vˈaɾfəɾ# {GOLD: >*} | *#vˈaɾfəɾ# {GOLD: #vˈaɾfəɾ#}
1523   | ... | ... | ... | #ˈornum# | *#ˈɒrnʊ# | *#ˈornu# | *#ˈornu# | *#ˈɔːɾnu# | *#ˈuo̯rːə# | *#wˈɔr# {GOLD: #wˈɔr#} | *#vˈar# {GOLD: >*} | *#vˈar# {GOLD: >*} | *#vˈar# {GOLD: #vˈar#}
1524   | ... | ... | ... | #wˈɑpɑ# | *#wˈɑpɑ# | *#wˈɑpɑ# | *#βˈapa# | *#βˈapa# | *#vˈapa# | *#vˈapə# {GOLD: >*} | *#vˈapə# {GOLD: >*} | *#vˈapə# {GOLD: >*} | *#vˈapə# {GOLD: #vˈapə#}
1525   | ... | ... | ... | #wˌiɡˈiliɑj# | *#wˌɪɡˈiʎɑj# | *#wˌiɡˈijlɑj# | *#βˌiɟˈijlaj# | *#βɪɟˈilaj# | *#vəɟˈiːlˠaj# | *#vəɟˈiːlˠɛː# {GOLD: >*} | *#vəɟˈiːlˠɛː# {GOLD: >*} | *#vəɟˈilˠɛ# {GOLD: >*} | *#vəɟˈilˠɛ# {GOLD: #vəɟˈilˠɛ#}
1526   | ... | ... | ... | #wˌisitˈɑːnioː# | *#wˌɪsɪtˈɒːnju# | *#wˌestˈoɲu# | *#βɪstˈoɲu# | *#βɪʃtˈɔ̃ɲu# | *#vəʃtˈɔ̃ɲə# | *#vəʃtˈɔ̃ɲ# {GOLD: >*} | *#vəʃtˈɔ̃ɲ# {GOLD: >*} | *#vəʃtˈɔɲ# {GOLD: >*} | *#vəʃtˈɔj# {GOLD: #vəʃtˈɔj#}
1527   | ... | ... | ... | ... | ... | ... | #sʊwˌɪrstɪnˈikʊ# | *#ʃwˌɪɾʃtnˈikə# | *#ʃwˌɪɾʃtnˈikə# | *#vˌəʃnˈik# {GOLD: >*} | *#vˌəʃnˈik# {GOLD: >*} | *#vəʃnˈik# {GOLD: >*} | *#vəʃnˈik# {GOLD: #vəʃnˈik#}
1528   | ... | ... | ... | #wˌestiɡˈɑːnioː# | *#wˌɛstɪɡˈɒːnju# | *#wˌɛsteɡˈoɲu# | *#βˌɛstɡˈoɲu# | *#βɪʃtɡˈɔ̃ɲu# | *#vəʃtɡˈɔ̃ɲə# | *#vəʒɡˈɔ̃ɲ# {GOLD: >*} | *#vəʒɡˈɔ̃ɲ# {GOLD: >*} | *#vəʒɡˈɔɲ# {GOLD: #vəʃɡˈɔj#} | *#vəʒɡˈɔj# {GOLD: #vəʒɡˈɔj#}
1529   | ... | ... | ... | #wˌersˈɑːnioː# | *#wˌɛrsˈɒːnju# | *#wˌɛrsˈoɲu# | *#βˌɛrsˈoɲu# | *#βəɾʃˈɔ̃ɲu# | *#vəɾʃˈɔ̃ɲə# | *#vɾ̩ʃˈɔ̃ɲ# {GOLD: >*} | *#vɾ̩ʃˈɔ̃ɲ# {GOLD: >*} | *#vɾ̩ʃˈɔɲ# {GOLD: >*} | *#vəɾʃˈɔj# {GOLD: #vəɾʃˈɔj#}
1530   | ... | ... | ... | #wˌeːritˈɑːtem# | *#wˌeːrɪtˈɑːtɛ# | *#wˌertˈɑtɛ# | *#βˌertˈetɪ# | *#βɪɾtˈetɪ# | *#vəɾtˈɛtə# | *#vɾ̩tˈɛt# {GOLD: #vɾ̩tˈæt#} | *#vɾ̩tˈɛt# {GOLD: >*} | *#vɾ̩tˈɛt# {GOLD: >*} | *#vəɾtˈɛt# {GOLD: #vəɾtˈɛt#}
1531   | ... | ... | ... | ... | ... | ... | #wˌɪrtˈætɪ# | *#wˌɪɾtˈiːtɪ# | *#wˌɪɾtˈiːtə# | *#wɾ̩tˈiːt# {GOLD: >*} | *#vɾ̩tˈiːt# {GOLD: >*} | *#vɾ̩tˈit# {GOLD: >*} | *#vəɾtˈit# {GOLD: #vəɾtˈit#}
1532   | ... | ... | ... | #wˌirtˈuːtem# | *#wˌɪrtˈuːtɛ# | *#wˌertˈytɛ# | *#βˌertˈytɪ# | *#βɪɾtˈytɪ# | *#vəɾtˈytə# | *#vɾ̩tˈyt# {GOLD: #vˌɾ̩tˈyt#} | *#vɾ̩tˈyt# {GOLD: >*} | *#vɾ̩tˈyt# {GOLD: >*} | *#vəɾtˈyt# {GOLD: #vəɾtˈyt#}
1533   | ... | ... | ... | ... | ... | ... | ... | ... | #sʊβˌɪrstɪnˈikʊ# | *#vɾ̩snˈik# {GOLD: >*} | *#vɾ̩snˈik# {GOLD: >*} | *#vɾ̩snˈik# {GOLD: >*} | *#vəɾsnˈik# {GOLD: #vəɾsnˈik#}
1534   | ... | ... | ... | ... | ... | ... | #wˌɪrwˈitɪ# | *#wˌɪɾwˈitɪ# | *#wˌɪɾwˈitə# | *#wɾ̩vˈit# {GOLD: >*} | *#vɾ̩vˈit# {GOLD: >*} | *#vɾ̩vˈit# {GOLD: >*} | *#vəɾvˈit# {GOLD: #vəɾvˈit#}
1535   | ... | ... | ... | ... | ... | ... | #wˌɪrbɪnˈikʊ# | *#wˌɪɾbnˈikə# | *#wˌɪɾbnˈikə# | *#wɾ̩mːˈik# {GOLD: >*} | *#vɾ̩mˈik# {GOLD: >*} | *#vɾ̩mˈik# {GOLD: >*} | *#vəɾmˈik# {GOLD: #vəɾmˈik#}
1536   | ... | ... | ... | #hˌibernˈiːnum# | *#hˌɪβɛrnˈinʊ# | *#hˌevɛrnˈinu# | *#vɪrnˈinu# | *#vɪɾnˈĩnu# | *#vərːˈĩːnə# | *#vərˈĩː# {GOLD: #vərˈĩː#} | *#vərˈĩː# {GOLD: >*} | *#vərˈi# {GOLD: >*} | *#vərˈi# {GOLD: #vərˈi#}
1537   | ... | ... | ... | #hˌibˌernˈiːdiɑ# | *#hˌɪβˌɛrnˈid͡ʒjɑ# | *#hˌevˌɛrnˈid͡ʒjɑ# | *#vˌɛrnˈid͡ʒa# | *#vɪɾnˈiza# | *#vərːˈiːza# | *#vərˈiːzə# {GOLD: #vərˈizə#} | *#vərˈiːzə# {GOLD: >*} | *#vərˈizə# {GOLD: >*} | *#vərˈizə# {GOLD: #vərˈizə#}
1538   | ... | ... | ... | ... | ... | ... | ... | ... | #βrˈət͡ʃβɑ# | *#vɾˈət͡ʃə# {GOLD: >*} | *#vɾˈət͡ʃə# {GOLD: >*} | *#vɾˈət͡ʃə# {GOLD: >*} | *#vɾˈət͡ʃə# {GOLD: #vˈəɾt͡ʃə#}
1539   | ... | ... | ... | ... | ... | ... | ... | ... | #βˈɪrstɑ# | *#vˈɛɾstə# {GOLD: >*} | *#vˈɛɾstə# {GOLD: >*} | *#vˈɛɾstə# {GOLD: >*} | *#vˈɛɾstə# {GOLD: #vˈəɾsə#}
1540   | ... | ... | ... | #wˌɑɡˈɑːnioː# | *#wˌɑɡˈɒːnju# | *#wˌɑɡˈoɲu# | *#βˌaɡˈoɲu# | *#βˌɐɡˈɔ̃ɲu# | *#vˌɐɡˈɔ̃ɲə# | *#vˌəɡˈɔ̃ɲ# {GOLD: >*} | *#vˌəɡˈɔ̃ɲ# {GOLD: >*} | *#vəɡˈɔɲ# {GOLD: >*} | *#vəɡˈɔj# {GOLD: #vɛɡˈɔj#}
1541   | ... | ... | ... | #wˌittˈulɑ# | *#wˌɪttˈʊlɑ# | *#wˌettˈulɑ# | *#βˌettˈula# | *#βˌɛːtˈula# | *#vˌɛːtˈuːlˠa# | *#vˌɛːtˈuːlˠə# {GOLD: >*} | *#vˌɛːtˈuːlˠə# {GOLD: >*} | *#vɛtˈulˠə# {GOLD: >*} | *#vɛtˈulˠə# {GOLD: #vɛtˈulˠə#}
1542   | ... | ... | ... | ... | ... | ... | ... | #βˌɛlˈɛnt͡sa# | *#vˌɛlˈɛnd͡za# | *#vˌɛlˈɛnd͡zə# {GOLD: >*} | *#vˌɛlˈɛnd͡zə# {GOLD: >*} | *#vɛlˈɛnd͡zə# {GOLD: >*} | *#vɛlˈɛnd͡zə# {GOLD: #vɛlˈɛnd͡zə#}
1543   | ... | ... | ... | #ˈoːwɑ# | *#ˈoːwɑ# | *#ˈøwɑ# | *#ˈøa# | *#ˈœːa# | *#ˈye̯e̯# | *#wˈɛe̯# {GOLD: #wˈɔe̯#} | *#vˈɛː# {GOLD: #vˈɔe̯#} | *#vˈɛ# {GOLD: #vˈae̯#} | *#vˈɛ# {GOLD: #vˈɛ#}
1544   | ... | ... | ... | #wˈestioː# | *#wˈɛst͡ʃju# | *#wˈɛst͡ʃju# | *#βˈɛst͡ʃu# | *#βˈɛʃu# | *#vˈɛːʃə# | *#vˈɛːʃ# {GOLD: >*} | *#vˈɛːʃ# {GOLD: >*} | *#vˈɛʃ# {GOLD: >*} | *#vˈɛʃ# {GOLD: #vˈɛʃ#}
1545   | ... | ... | ... | #wˈeːskum# | *#wˈeːskʊ# | *#wˈesku# | *#βˈesku# | *#βˈeʃku# | *#vˈɛːʃkə# | *#vˈɛːʃk# {GOLD: >*} | *#vˈɛːʃk# {GOLD: >*} | *#vˈɛʃk# {GOLD: >*} | *#vˈɛʃk# {GOLD: #vˈɛʃk#}
1546   | ... | ... | ... | #wˈiskum# | *#wˈɪskʊ# | *#wˈesku# | *#βˈesku# | *#βˈeʃku# | *#vˈɛːʃkə# | *#vˈɛːʃk# {GOLD: >*} | *#vˈɛːʃk# {GOLD: >*} | *#vˈɛʃk# {GOLD: >*} | *#vˈɛʃk# {GOLD: #vˈɛʃk#}
1547   | ... | ... | ... | #wˈistulum# | *#wˈɪstʊlʊ# | *#wˈestulu# | *#βˈestulu# | *#βˈeʃtulu# | *#vˈɛːʃtulˠə# | *#vˈɛːʃtulˠ# {GOLD: >*} | *#vˈɛːʃtulˠ# {GOLD: >*} | *#vˈɛʃtulˠ# {GOLD: >*} | *#vˈɛʃtulˠ# {GOLD: #vˈɛʃtulˠ#}
1548   | ... | ... | ... | ... | ... | ... | ... | ... | #βˈædrɒ# | *#vˈɛdɾ̩# {GOLD: >*} | *#vˈɛdɾ̩# {GOLD: >*} | *#vˈɛdɾ̩# {GOLD: >*} | *#vˈɛdəɾ# {GOLD: #vˈɛdəɾ#}
1549   | ... | ... | ... | #wˈitium# | *#wˈɪt͡ʃjʊ# | *#wˈet͡ʃju# | *#βˈet͡ʃu# | *#βˈesu# | *#vˈɛːsə# | *#vˈɛːs# {GOLD: >*} | *#vˈɛːs# {GOLD: >*} | *#vˈɛs# {GOLD: >*} | *#vˈɛs# {GOLD: #vˈɛs#}
1550   | ... | ... | ... | #ˌoːwˈɑːtiɑ# | *#ˈoːwɑːt͡ʃjɑ# | *#ˈøwɑt͡ʃjɑ# | *#ˈøat͡ʃa# | *#ˈœːɐsa# | *#ˈye̯e̯sa# | *#wˈɛe̯sə# {GOLD: #wˈɔɛsə#} | *#vˈɛːsə# {GOLD: #vˈɔe̯sə#} | *#vˈɛsə# {GOLD: #vˈae̯sə#} | *#vˈɛsə# {GOLD: #vˈɛsə#}
1551   | ... | ... | ... | #ˌɑːwˈentum# | *#ˌɑːwˈɛntʊ# | *#ˌɑvˈɛntu# | *#vˈɛntu# | *#vˈɛ̃ntu# | *#vˈɛ̃ndə# | *#vˈɛ̃nd# {GOLD: #vˈɛ̃nt#} | *#vˈɛ̃nd# {GOLD: >*} | *#vˈɛnd# {GOLD: >*} | *#vˈɛnd# {GOLD: #vˈɛnd#}
1552   | ... | ... | ... | #wˈeːlum# | *#wˈeːlʊ# | *#wˈelu# | *#βˈelu# | *#βˈelu# | *#vˈɛːlˠə# | *#vˈɛːlˠ# {GOLD: >*} | *#vˈɛːlˠ# {GOLD: >*} | *#vˈɛlˠ# {GOLD: >*} | *#vˈɛlˠ# {GOLD: #vˈɛl#}
1553   | ... | ... | ... | #wˈeːrɑ# | *#wˈeːrɑ# | *#wˈerɑ# | *#βˈera# | *#βˈeɾa# | *#vˈɛːɾa# | *#vˈɛːɾə# {GOLD: >*} | *#vˈɛːɾə# {GOLD: >*} | *#vˈɛɾə# {GOLD: >*} | *#vˈɛɾə# {GOLD: #vˈɛɾə#}
1554   | ... | ... | ... | #wˈiridem# | *#wˈɪrɪdɛ# | *#wˈerdɛ# | *#βˈerðɪ# | *#βˈeɾðɪ# | *#vˈɛːɾðə# | *#vˈɛːɾð# {GOLD: #vˈɛɾð#} | *#vˈɛːɾð# {GOLD: >*} | *#vˈɛɾð# {GOLD: >*} | *#vˈɛɾð# {GOLD: #vˈɛɾð#}
